Contract_ID,Client_ID,Equipment_ID,Origination_Date,Asset_Cost_INR,Down_Payment_INR,Financed_Amount_INR,Tenure_Months,Interest_Rate_Pct,Athena_Risk_Score,Athena_Recommendation,Loan_Status
EQF-2025-01595,CUST-01595,EQ-014,10-04-2025,3300000,330000,2970000,48,8.87,59.3,STRUCTURED_LEASE,Performing
EQF-2025-01596,CUST-01596,EQ-010,10-04-2025,4331000,649650,3681350,36,7,86.5,REJECT,Performing
EQF-2025-01597,CUST-01597,EQ-011,10-04-2025,6204000,1240800,4963200,48,9.84,45.4,STRUCTURED_LEASE,Performing
EQF-2025-01598,CUST-01598,EQ-006,10-04-2025,8434000,2108500,6325500,24,9.52,72.9,REQUIRE_COLLATERAL,Performing
EQF-2025-01599,CUST-01599,EQ-006,10-04-2025,7112000,1778000,5334000,36,9.69,31.8,AUTO_APPROVE,Performing
EQF-2025-01600,CUST-01600,EQ-002,10-04-2025,4691000,1172750,3518250,24,8.13,68.6,REQUIRE_COLLATERAL,Performing
EQF-2025-01601,CUST-01601,EQ-006,11-04-2025,7058000,1058700,5999300,36,8.36,66.6,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-01602,CUST-01602,EQ-001,11-04-2025,14658000,2931600,11726400,24,9.58,65.3,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-01603,CUST-01603,EQ-006,11-04-2025,5513000,1102600,4410400,36,7.4,56.2,STRUCTURED_LEASE,Performing
EQF-2025-01604,CUST-01604,EQ-012,11-04-2025,6423000,1605750,4817250,24,10.82,89.5,REJECT,Performing
EQF-2025-01605,CUST-01605,EQ-009,11-04-2025,7535000,753500,6781500,36,7.41,71.5,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-01606,CUST-01606,EQ-010,11-04-2025,8813000,2203250,6609750,48,9.27,63.7,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01607,CUST-01607,EQ-009,11-04-2025,4400000,1100000,3300000,60,8.85,47.1,STRUCTURED_LEASE,Performing
EQF-2025-01608,CUST-01608,EQ-003,11-04-2025,3000000,300000,2700000,36,8.75,74.6,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-01609,CUST-01609,EQ-006,11-04-2025,4379000,437900,3941100,48,7.09,61.9,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-01610,CUST-01610,EQ-008,11-04-2025,10405000,2601250,7803750,48,9.43,61,STRUCTURED_LEASE,Performing
EQF-2025-01611,CUST-01611,EQ-007,11-04-2025,2586000,387900,2198100,36,7.69,55.4,STRUCTURED_LEASE,Performing
EQF-2025-01612,CUST-01612,EQ-013,11-04-2025,4861000,729150,4131850,24,9.71,71.9,REQUIRE_COLLATERAL,Performing
EQF-2025-01613,CUST-01613,EQ-008,11-04-2025,10237000,1023700,9213300,24,8.36,46.6,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-01614,CUST-01614,EQ-012,11-04-2025,10936000,2734000,8202000,60,9.42,69.8,REQUIRE_COLLATERAL,Performing
EQF-2025-01615,CUST-01615,EQ-012,11-04-2025,10378000,1556700,8821300,36,7,67,REQUIRE_COLLATERAL,Performing
EQF-2025-01616,CUST-01616,EQ-014,11-04-2025,2606000,651500,1954500,48,10.87,60.5,STRUCTURED_LEASE,Performing
EQF-2025-01617,CUST-01617,EQ-002,12-04-2025,895000,223750,671250,48,11.14,45.5,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-01618,CUST-01618,EQ-013,12-04-2025,1685000,421250,1263750,36,8.67,72,REQUIRE_COLLATERAL,Performing
EQF-2025-01619,CUST-01619,EQ-010,12-04-2025,8911000,1336650,7574350,36,13.7,68.1,REQUIRE_COLLATERAL,Performing
EQF-2025-01620,CUST-01620,EQ-014,12-04-2025,2992000,598400,2393600,48,10.64,61.6,STRUCTURED_LEASE,Performing
EQF-2025-01621,CUST-01621,EQ-010,12-04-2025,3774000,943500,2830500,24,9.11,57,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-01622,CUST-01622,EQ-009,12-04-2025,3348000,502200,2845800,36,8.76,47.2,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01623,CUST-01623,EQ-010,12-04-2025,10557000,2111400,8445600,36,8.33,48.5,STRUCTURED_LEASE,Performing
EQF-2025-01624,CUST-01624,EQ-002,12-04-2025,2709000,270900,2438100,60,8.61,86.8,REJECT,Default
EQF-2025-01625,CUST-01625,EQ-005,12-04-2025,7854000,1178100,6675900,36,9.34,51.5,STRUCTURED_LEASE,Performing
EQF-2025-01626,CUST-01626,EQ-013,12-04-2025,2358000,471600,1886400,48,9.43,36.7,AUTO_APPROVE,Performing
EQF-2025-01627,CUST-01627,EQ-005,12-04-2025,5303000,795450,4507550,24,7.39,48.4,STRUCTURED_LEASE,Performing
EQF-2025-01628,CUST-01628,EQ-010,12-04-2025,2674000,534800,2139200,24,11.53,47.1,STRUCTURED_LEASE,Performing
EQF-2025-01629,CUST-01629,EQ-009,12-04-2025,5153000,1030600,4122400,60,10.68,99,REJECT,Performing
EQF-2025-01630,CUST-01630,EQ-010,12-04-2025,7914000,1187100,6726900,48,12.27,83.9,REJECT,Performing
EQF-2025-01631,CUST-01631,EQ-013,12-04-2025,2090000,209000,1881000,36,10.05,32.1,AUTO_APPROVE,Performing
EQF-2025-01632,CUST-01632,EQ-012,12-04-2025,10368000,2592000,7776000,48,11.07,51.2,STRUCTURED_LEASE,Performing
EQF-2025-01633,CUST-01633,EQ-014,13-04-2025,3659000,731800,2927200,24,7.62,51.7,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-01634,CUST-01634,EQ-003,13-04-2025,3810000,952500,2857500,48,10.4,39.9,AUTO_APPROVE,Performing
EQF-2025-01635,CUST-01635,EQ-002,13-04-2025,4837000,483700,4353300,24,7,67.8,REQUIRE_COLLATERAL,Performing
EQF-2025-01636,CUST-01636,EQ-009,13-04-2025,3679000,919750,2759250,48,8.04,41.9,STRUCTURED_LEASE,Performing
EQF-2025-01637,CUST-01637,EQ-011,13-04-2025,10246000,2561500,7684500,48,13.26,83.8,REJECT,Default
EQF-2025-01638,CUST-01638,EQ-006,13-04-2025,8371000,1255650,7115350,36,8.98,58.8,STRUCTURED_LEASE,Performing
EQF-2025-01639,CUST-01639,EQ-015,13-04-2025,5470000,820500,4649500,60,9.47,92.8,REJECT,Default
EQF-2025-01640,CUST-01640,EQ-002,13-04-2025,5754000,575400,5178600,60,10.55,66.2,REQUIRE_COLLATERAL,Performing
EQF-2025-01641,CUST-01641,EQ-010,13-04-2025,5782000,867300,4914700,36,9.44,35,AUTO_APPROVE,Performing
EQF-2025-01642,CUST-01642,EQ-003,13-04-2025,4190000,838000,3352000,48,7.97,67.6,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-01643,CUST-01643,EQ-008,13-04-2025,7769000,776900,6992100,48,8,60.4,STRUCTURED_LEASE,Performing
EQF-2025-01644,CUST-01644,EQ-004,13-04-2025,3203000,480450,2722550,48,10.7,68.7,REQUIRE_COLLATERAL,Performing
EQF-2025-01645,CUST-01645,EQ-009,13-04-2025,7268000,1090200,6177800,60,9.95,67.7,REQUIRE_COLLATERAL,Performing
EQF-2025-01646,CUST-01646,EQ-003,13-04-2025,3773000,377300,3395700,36,10.75,63,STRUCTURED_LEASE,Performing
EQF-2025-01647,CUST-01647,EQ-006,13-04-2025,2892000,578400,2313600,48,10.38,76.6,REQUIRE_COLLATERAL,Performing
EQF-2025-01648,CUST-01648,EQ-014,13-04-2025,1503000,150300,1352700,48,9.59,76.6,REQUIRE_COLLATERAL,Performing
EQF-2025-01649,CUST-01649,EQ-013,14-04-2025,4381000,657150,3723850,36,9.52,71.2,REQUIRE_COLLATERAL,Default
EQF-2025-01650,CUST-01650,EQ-003,14-04-2025,1500000,225000,1275000,36,9.65,69.5,REQUIRE_COLLATERAL,Performing
EQF-2025-01651,CUST-01651,EQ-006,14-04-2025,2139000,213900,1925100,36,8.95,87.2,REJECT,Performing
EQF-2025-01652,CUST-01652,EQ-011,14-04-2025,8701000,1740200,6960800,48,8.97,61.7,STRUCTURED_LEASE,Performing
EQF-2025-01653,CUST-01653,EQ-012,14-04-2025,5483000,1096600,4386400,48,10.25,59,STRUCTURED_LEASE,Performing
EQF-2025-01654,CUST-01654,EQ-001,14-04-2025,14050000,3512500,10537500,36,11.66,99,REJECT,Performing
EQF-2025-01655,CUST-01655,EQ-006,14-04-2025,4792000,958400,3833600,36,7,44,STRUCTURED_LEASE,Performing
EQF-2025-01656,CUST-01656,EQ-015,14-04-2025,3760000,376000,3384000,24,13.08,74.6,REQUIRE_COLLATERAL,Performing
EQF-2025-01657,CUST-01657,EQ-010,14-04-2025,10389000,2077800,8311200,24,10.54,64.9,STRUCTURED_LEASE,Performing
EQF-2025-01658,CUST-01658,EQ-011,14-04-2025,9833000,1966600,7866400,48,10.15,70.4,REQUIRE_COLLATERAL,Performing
EQF-2025-01659,CUST-01659,EQ-011,14-04-2025,7890000,1972500,5917500,36,7.99,50.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01660,CUST-01660,EQ-012,14-04-2025,12769000,2553800,10215200,48,8.43,59.3,STRUCTURED_LEASE,Performing
EQF-2025-01661,CUST-01661,EQ-008,14-04-2025,6264000,1566000,4698000,48,10.42,55.6,STRUCTURED_LEASE,Performing
EQF-2025-01662,CUST-01662,EQ-004,14-04-2025,5207000,1301750,3905250,60,9.88,69.8,REQUIRE_COLLATERAL,Performing
EQF-2025-01663,CUST-01663,EQ-002,14-04-2025,4561000,912200,3648800,36,7.56,46.6,STRUCTURED_LEASE,Performing
EQF-2025-01664,CUST-01664,EQ-010,14-04-2025,9314000,1397100,7916900,60,8.21,48.4,STRUCTURED_LEASE,Performing
EQF-2025-01665,CUST-01665,EQ-002,15-04-2025,4917000,491700,4425300,36,8.39,62,STRUCTURED_LEASE,Performing
EQF-2025-01666,CUST-01666,EQ-007,15-04-2025,5884000,588400,5295600,48,8.26,65,REQUIRE_COLLATERAL,Performing
EQF-2025-01667,CUST-01667,EQ-006,15-04-2025,7007000,1401400,5605600,48,9.91,59.1,STRUCTURED_LEASE,Performing
EQF-2025-01668,CUST-01668,EQ-015,15-04-2025,4804000,480400,4323600,36,7.96,85.1,REJECT,Default
EQF-2025-01669,CUST-01669,EQ-006,15-04-2025,7502000,750200,6751800,24,10.67,71.6,REQUIRE_COLLATERAL,Performing
EQF-2025-01670,CUST-01670,EQ-013,15-04-2025,1201000,300250,900750,24,7.27,55.5,STRUCTURED_LEASE,Performing
EQF-2025-01671,CUST-01671,EQ-001,15-04-2025,7987000,1198050,6788950,48,10.96,57.4,STRUCTURED_LEASE,Performing
EQF-2025-01672,CUST-01672,EQ-002,15-04-2025,4636000,463600,4172400,36,14.09,74.7,REQUIRE_COLLATERAL,Performing
EQF-2025-01673,CUST-01673,EQ-007,15-04-2025,3919000,587850,3331150,60,10.67,57.4,STRUCTURED_LEASE,Performing
EQF-2025-01674,CUST-01674,EQ-013,15-04-2025,1875000,187500,1687500,36,8.68,47.2,STRUCTURED_LEASE,Performing
EQF-2025-01675,CUST-01675,EQ-014,15-04-2025,2354000,353100,2000900,60,8.75,98.3,REJECT,60_Days_Past_Due
EQF-2025-01676,CUST-01676,EQ-012,15-04-2025,7705000,1155750,6549250,36,7.81,80.6,REJECT,Performing
EQF-2025-01677,CUST-01677,EQ-009,15-04-2025,5475000,547500,4927500,24,11.12,55.7,STRUCTURED_LEASE,Performing
EQF-2025-01678,CUST-01678,EQ-012,15-04-2025,13148000,3287000,9861000,36,9.74,83.7,REJECT,Default
EQF-2025-01679,CUST-01679,EQ-005,15-04-2025,8027000,1204050,6822950,60,7,77.1,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-01680,CUST-01680,EQ-013,15-04-2025,4050000,607500,3442500,48,7.32,77.6,REQUIRE_COLLATERAL,Performing
EQF-2025-01681,CUST-01681,EQ-001,16-04-2025,13272000,1327200,11944800,24,7,84.3,REJECT,60_Days_Past_Due
EQF-2025-01682,CUST-01682,EQ-015,16-04-2025,3244000,486600,2757400,36,10.64,84,REJECT,Performing
EQF-2025-01683,CUST-01683,EQ-008,16-04-2025,5813000,871950,4941050,36,8,46.5,STRUCTURED_LEASE,Performing
EQF-2025-01684,CUST-01684,EQ-003,16-04-2025,2692000,673000,2019000,48,10.75,67.9,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-01685,CUST-01685,EQ-005,16-04-2025,5812000,871800,4940200,36,8.66,40.2,STRUCTURED_LEASE,Performing
EQF-2025-01686,CUST-01686,EQ-007,16-04-2025,1446000,361500,1084500,48,10.69,77.7,REQUIRE_COLLATERAL,Performing
EQF-2025-01687,CUST-01687,EQ-015,16-04-2025,3813000,571950,3241050,48,9.11,56.9,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01688,CUST-01688,EQ-010,16-04-2025,8154000,1223100,6930900,60,10.92,82,REJECT,60_Days_Past_Due
EQF-2025-01689,CUST-01689,EQ-004,16-04-2025,6231000,1557750,4673250,48,8.31,64.4,STRUCTURED_LEASE,Performing
EQF-2025-01690,CUST-01690,EQ-013,16-04-2025,4822000,1205500,3616500,36,8.4,66.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-01691,CUST-01691,EQ-006,16-04-2025,5757000,1151400,4605600,60,8.82,62.6,STRUCTURED_LEASE,Performing
EQF-2025-01692,CUST-01692,EQ-008,16-04-2025,4370000,655500,3714500,36,10.75,63.3,STRUCTURED_LEASE,Performing
EQF-2025-01693,CUST-01693,EQ-012,16-04-2025,9271000,2317750,6953250,36,7.88,33.5,AUTO_APPROVE,Performing
EQF-2025-01694,CUST-01694,EQ-005,16-04-2025,6228000,934200,5293800,48,8.64,58,STRUCTURED_LEASE,Performing
EQF-2025-01695,CUST-01695,EQ-011,16-04-2025,7560000,1134000,6426000,24,9.13,48.4,STRUCTURED_LEASE,Performing
EQF-2025-01696,CUST-01696,EQ-005,16-04-2025,2057000,308550,1748450,36,10.1,74.3,REQUIRE_COLLATERAL,Performing
EQF-2025-01697,CUST-01697,EQ-009,17-04-2025,5584000,558400,5025600,24,8.91,54.8,STRUCTURED_LEASE,Performing
EQF-2025-01698,CUST-01698,EQ-009,17-04-2025,8135000,1627000,6508000,24,10.37,58.1,STRUCTURED_LEASE,Performing
EQF-2025-01699,CUST-01699,EQ-015,17-04-2025,3322000,332200,2989800,24,8.38,90.3,REJECT,Default
EQF-2025-01700,CUST-01700,EQ-010,17-04-2025,10202000,2040400,8161600,24,10.98,74.1,REQUIRE_COLLATERAL,Default
EQF-2025-01701,CUST-01701,EQ-015,17-04-2025,5142000,771300,4370700,36,10.63,96.7,REJECT,Default
EQF-2025-01702,CUST-01702,EQ-011,17-04-2025,5622000,843300,4778700,48,8.64,68.8,REQUIRE_COLLATERAL,Performing
EQF-2025-01703,CUST-01703,EQ-001,17-04-2025,11790000,2947500,8842500,48,10.58,64.2,STRUCTURED_LEASE,Performing
EQF-2025-01704,CUST-01704,EQ-004,17-04-2025,6201000,1240200,4960800,48,7.86,71.6,REQUIRE_COLLATERAL,Default
EQF-2025-01705,CUST-01705,EQ-012,17-04-2025,6753000,1350600,5402400,48,9.74,56.2,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01706,CUST-01706,EQ-009,17-04-2025,6309000,630900,5678100,48,8.32,99,REJECT,Default
EQF-2025-01707,CUST-01707,EQ-008,17-04-2025,8813000,1762600,7050400,60,9.97,52.7,STRUCTURED_LEASE,Performing
EQF-2025-01708,CUST-01708,EQ-009,17-04-2025,2759000,413850,2345150,48,9.25,59.7,STRUCTURED_LEASE,Performing
EQF-2025-01709,CUST-01709,EQ-010,17-04-2025,10273000,2568250,7704750,48,8.36,85.7,REJECT,Default
EQF-2025-01710,CUST-01710,EQ-003,17-04-2025,4054000,405400,3648600,36,7.14,57.9,STRUCTURED_LEASE,Performing
EQF-2025-01711,CUST-01711,EQ-005,17-04-2025,8034000,2008500,6025500,48,9.18,33.5,AUTO_APPROVE,Performing
EQF-2025-01712,CUST-01712,EQ-005,17-04-2025,3720000,744000,2976000,48,11.29,43.5,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01713,CUST-01713,EQ-003,18-04-2025,4769000,953800,3815200,48,9.93,40.2,STRUCTURED_LEASE,Performing
EQF-2025-01714,CUST-01714,EQ-008,18-04-2025,5632000,563200,5068800,36,7.15,69.6,REQUIRE_COLLATERAL,Performing
EQF-2025-01715,CUST-01715,EQ-006,18-04-2025,1878000,375600,1502400,24,9.15,43.7,STRUCTURED_LEASE,Performing
EQF-2025-01716,CUST-01716,EQ-002,18-04-2025,4767000,1191750,3575250,24,11.28,47,STRUCTURED_LEASE,Performing
EQF-2025-01717,CUST-01717,EQ-009,18-04-2025,6425000,963750,5461250,60,9.04,80.5,REJECT,Performing
EQF-2025-01718,CUST-01718,EQ-003,18-04-2025,3472000,347200,3124800,48,8.04,45.6,STRUCTURED_LEASE,Performing
EQF-2025-01719,CUST-01719,EQ-002,18-04-2025,3347000,669400,2677600,36,12.12,51.7,STRUCTURED_LEASE,Performing
EQF-2025-01720,CUST-01720,EQ-005,18-04-2025,1725000,431250,1293750,36,7.88,62.4,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01721,CUST-01721,EQ-005,18-04-2025,5872000,880800,4991200,48,9.16,60.4,STRUCTURED_LEASE,Performing
EQF-2025-01722,CUST-01722,EQ-005,18-04-2025,4418000,883600,3534400,36,8.58,38.5,AUTO_APPROVE,Performing
EQF-2025-01723,CUST-01723,EQ-011,18-04-2025,10162000,1016200,9145800,36,10.48,76,REQUIRE_COLLATERAL,Performing
EQF-2025-01724,CUST-01724,EQ-006,18-04-2025,4505000,901000,3604000,24,10.22,57.3,STRUCTURED_LEASE,Performing
EQF-2025-01725,CUST-01725,EQ-003,18-04-2025,4871000,974200,3896800,24,8.16,54.4,STRUCTURED_LEASE,Performing
EQF-2025-01726,CUST-01726,EQ-006,18-04-2025,5729000,1145800,4583200,36,8.45,71.9,REQUIRE_COLLATERAL,Performing
EQF-2025-01727,CUST-01727,EQ-004,18-04-2025,8869000,1330350,7538650,48,9.71,82.8,REJECT,Performing
EQF-2025-01728,CUST-01728,EQ-002,18-04-2025,5669000,850350,4818650,24,9.83,63.9,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01729,CUST-01729,EQ-013,19-04-2025,3448000,689600,2758400,36,9.16,54.9,STRUCTURED_LEASE,Performing
EQF-2025-01730,CUST-01730,EQ-004,19-04-2025,2603000,520600,2082400,48,9.04,99,REJECT,Performing
EQF-2025-01731,CUST-01731,EQ-001,19-04-2025,4377000,437700,3939300,48,7.66,32.2,AUTO_APPROVE,Performing
EQF-2025-01732,CUST-01732,EQ-004,19-04-2025,8470000,1694000,6776000,36,12.28,62.5,STRUCTURED_LEASE,Performing
EQF-2025-01733,CUST-01733,EQ-004,19-04-2025,4872000,1218000,3654000,48,10.46,65.8,REQUIRE_COLLATERAL,Performing
EQF-2025-01734,CUST-01734,EQ-012,19-04-2025,10373000,2593250,7779750,60,9.51,57.7,STRUCTURED_LEASE,Performing
EQF-2025-01735,CUST-01735,EQ-005,19-04-2025,2916000,291600,2624400,60,10.96,79.1,REQUIRE_COLLATERAL,Performing
EQF-2025-01736,CUST-01736,EQ-002,19-04-2025,2205000,330750,1874250,48,9.19,83.2,REJECT,60_Days_Past_Due
EQF-2025-01737,CUST-01737,EQ-012,19-04-2025,9551000,1910200,7640800,48,8.28,67.4,REQUIRE_COLLATERAL,Performing
EQF-2025-01738,CUST-01738,EQ-005,19-04-2025,8329000,832900,7496100,36,10.02,52.5,STRUCTURED_LEASE,Performing
EQF-2025-01739,CUST-01739,EQ-001,19-04-2025,10779000,1616850,9162150,48,9.71,75.3,REQUIRE_COLLATERAL,Performing
EQF-2025-01740,CUST-01740,EQ-012,19-04-2025,14298000,1429800,12868200,48,12.02,74.3,REQUIRE_COLLATERAL,Performing
EQF-2025-01741,CUST-01741,EQ-003,19-04-2025,4846000,726900,4119100,36,8.39,65.5,REQUIRE_COLLATERAL,Performing
EQF-2025-01742,CUST-01742,EQ-014,19-04-2025,1991000,398200,1592800,36,8.06,50.7,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01743,CUST-01743,EQ-003,19-04-2025,2383000,238300,2144700,48,12.65,65.5,REQUIRE_COLLATERAL,Performing
EQF-2025-01744,CUST-01744,EQ-006,19-04-2025,6890000,1378000,5512000,60,11.28,47.2,STRUCTURED_LEASE,Performing
EQF-2025-01745,CUST-01745,EQ-012,20-04-2025,13534000,1353400,12180600,36,10.46,56.3,STRUCTURED_LEASE,Performing
EQF-2025-01746,CUST-01746,EQ-008,20-04-2025,6913000,1036950,5876050,36,8.47,73.9,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-01747,CUST-01747,EQ-009,20-04-2025,8453000,845300,7607700,48,10.13,76.4,REQUIRE_COLLATERAL,Performing
EQF-2025-01748,CUST-01748,EQ-012,20-04-2025,4127000,1031750,3095250,24,7.56,66.8,REQUIRE_COLLATERAL,Performing
EQF-2025-01749,CUST-01749,EQ-013,20-04-2025,2338000,584500,1753500,48,8.73,43.8,STRUCTURED_LEASE,Performing
EQF-2025-01750,CUST-01750,EQ-009,20-04-2025,5862000,586200,5275800,24,7.75,68.3,REQUIRE_COLLATERAL,Performing
EQF-2025-01751,CUST-01751,EQ-004,20-04-2025,6489000,1622250,4866750,36,8.37,63.4,STRUCTURED_LEASE,Performing
EQF-2025-01752,CUST-01752,EQ-005,20-04-2025,2316000,463200,1852800,48,7.71,54,STRUCTURED_LEASE,Performing
EQF-2025-01753,CUST-01753,EQ-006,20-04-2025,4075000,1018750,3056250,24,10.54,48.5,STRUCTURED_LEASE,Performing
EQF-2025-01754,CUST-01754,EQ-005,20-04-2025,1678000,419500,1258500,36,12.18,35.9,AUTO_APPROVE,Performing
EQF-2025-01755,CUST-01755,EQ-002,20-04-2025,4142000,828400,3313600,36,10.96,79.6,REQUIRE_COLLATERAL,Performing
EQF-2025-01756,CUST-01756,EQ-003,20-04-2025,4592000,918400,3673600,36,10.62,53.7,STRUCTURED_LEASE,Performing
EQF-2025-01757,CUST-01757,EQ-002,20-04-2025,5401000,810150,4590850,48,9,73.2,REQUIRE_COLLATERAL,Performing
EQF-2025-01758,CUST-01758,EQ-010,20-04-2025,8446000,1689200,6756800,48,9.79,69.1,REQUIRE_COLLATERAL,Performing
EQF-2025-01759,CUST-01759,EQ-005,20-04-2025,4760000,476000,4284000,36,7.89,59.1,STRUCTURED_LEASE,Performing
EQF-2025-01760,CUST-01760,EQ-004,20-04-2025,6852000,1713000,5139000,36,7.55,67.4,REQUIRE_COLLATERAL,Performing
EQF-2025-01761,CUST-01761,EQ-008,21-04-2025,3664000,549600,3114400,24,7.32,28.7,AUTO_APPROVE,Performing
EQF-2025-01762,CUST-01762,EQ-003,21-04-2025,2496000,499200,1996800,48,7.67,84.8,REJECT,Performing
EQF-2025-01763,CUST-01763,EQ-006,21-04-2025,2814000,703500,2110500,24,10.53,64.4,STRUCTURED_LEASE,Performing
EQF-2025-01764,CUST-01764,EQ-010,21-04-2025,9480000,948000,8532000,48,10.7,45.3,STRUCTURED_LEASE,Performing
EQF-2025-01765,CUST-01765,EQ-009,21-04-2025,7903000,790300,7112700,48,8.15,49.6,STRUCTURED_LEASE,Performing
EQF-2025-01766,CUST-01766,EQ-001,21-04-2025,9906000,1485900,8420100,48,9.94,85.1,REJECT,60_Days_Past_Due
EQF-2025-01767,CUST-01767,EQ-003,21-04-2025,3966000,396600,3569400,48,11.21,89.6,REJECT,Performing
EQF-2025-01768,CUST-01768,EQ-008,21-04-2025,3532000,883000,2649000,60,9.27,57.9,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-01769,CUST-01769,EQ-012,21-04-2025,10694000,2138800,8555200,60,8.38,79.3,REQUIRE_COLLATERAL,Performing
EQF-2025-01770,CUST-01770,EQ-011,21-04-2025,11731000,1173100,10557900,48,8.88,66.5,REQUIRE_COLLATERAL,Performing
EQF-2025-01771,CUST-01771,EQ-004,21-04-2025,6349000,1269800,5079200,36,11.65,48.7,STRUCTURED_LEASE,Performing
EQF-2025-01772,CUST-01772,EQ-003,21-04-2025,2124000,531000,1593000,60,9.4,55,STRUCTURED_LEASE,Performing
EQF-2025-01773,CUST-01773,EQ-007,21-04-2025,5362000,1340500,4021500,24,12.7,70.9,REQUIRE_COLLATERAL,Performing
EQF-2025-01774,CUST-01774,EQ-007,21-04-2025,4663000,932600,3730400,48,8.5,76,REQUIRE_COLLATERAL,Performing
EQF-2025-01775,CUST-01775,EQ-013,21-04-2025,4619000,1154750,3464250,48,8.74,79,REQUIRE_COLLATERAL,Performing
EQF-2025-01776,CUST-01776,EQ-011,21-04-2025,13002000,1950300,11051700,60,7.39,41.8,STRUCTURED_LEASE,Performing
EQF-2025-01777,CUST-01777,EQ-014,22-04-2025,4963000,496300,4466700,60,11.11,73.3,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-01778,CUST-01778,EQ-001,22-04-2025,6114000,917100,5196900,24,9.64,80.9,REJECT,Default
EQF-2025-01779,CUST-01779,EQ-001,22-04-2025,4954000,743100,4210900,48,8.15,85,REJECT,Performing
EQF-2025-01780,CUST-01780,EQ-014,22-04-2025,2481000,372150,2108850,24,8.96,41,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-01781,CUST-01781,EQ-006,22-04-2025,2403000,480600,1922400,24,10.23,53.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01782,CUST-01782,EQ-015,22-04-2025,3520000,704000,2816000,36,8.26,81.1,REJECT,Performing
EQF-2025-01783,CUST-01783,EQ-004,22-04-2025,7881000,1970250,5910750,24,10.01,73.8,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-01784,CUST-01784,EQ-010,22-04-2025,7415000,1483000,5932000,48,10.85,64.3,STRUCTURED_LEASE,Performing
EQF-2025-01785,CUST-01785,EQ-003,22-04-2025,2185000,546250,1638750,60,8.85,75.9,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-01786,CUST-01786,EQ-007,22-04-2025,5526000,1105200,4420800,48,7,33.2,AUTO_APPROVE,Performing
EQF-2025-01787,CUST-01787,EQ-010,22-04-2025,2680000,670000,2010000,36,9.09,39.8,AUTO_APPROVE,Performing
EQF-2025-01788,CUST-01788,EQ-008,22-04-2025,5458000,545800,4912200,48,8.74,50.2,STRUCTURED_LEASE,Performing
EQF-2025-01789,CUST-01789,EQ-005,22-04-2025,6533000,1633250,4899750,60,7.63,59.6,STRUCTURED_LEASE,Performing
EQF-2025-01790,CUST-01790,EQ-004,22-04-2025,9019000,901900,8117100,48,10.38,51.5,STRUCTURED_LEASE,Performing
EQF-2025-01791,CUST-01791,EQ-009,22-04-2025,4413000,1103250,3309750,48,10.44,66.6,REQUIRE_COLLATERAL,Performing
EQF-2025-01792,CUST-01792,EQ-013,22-04-2025,1264000,252800,1011200,60,9.83,64.5,STRUCTURED_LEASE,Performing
EQF-2025-01793,CUST-01793,EQ-004,23-04-2025,7753000,1550600,6202400,36,8.85,82.9,REJECT,Performing
EQF-2025-01794,CUST-01794,EQ-003,23-04-2025,1440000,144000,1296000,60,9.7,84.5,REJECT,Default
EQF-2025-01795,CUST-01795,EQ-006,23-04-2025,2255000,338250,1916750,60,8.52,92.6,REJECT,Default
EQF-2025-01796,CUST-01796,EQ-009,23-04-2025,6052000,907800,5144200,60,10.53,72.1,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-01797,CUST-01797,EQ-013,23-04-2025,2387000,596750,1790250,36,8.84,72,REQUIRE_COLLATERAL,Performing
