Contract_ID,Origination_Date,Client_Industry,Equipment_Category,Asset_Cost_INR,Down_Payment_INR,Financed_Amount_INR,Tenure_Months,Interest_Rate_Pct,Client_Credit_Score,Athena_Risk_Score,Athena_Recommendation,Loan_Status
EQF-2025-00851,23-02-2025,Manufacturing,Industrial Robotic Arm,5931000,1482750,4448250,48,7,800,40.3,STRUCTURED_LEASE,Performing
EQF-2025-00852,23-02-2025,Logistics & Fleet,Electric Delivery Van,2796000,419400,2376600,60,11.22,784,60.2,STRUCTURED_LEASE,Performing
EQF-2025-00853,23-02-2025,Manufacturing,Injection Molding Press,5057000,505700,4551300,36,8.7,764,60.1,STRUCTURED_LEASE,Performing
EQF-2025-00854,23-02-2025,IT & Enterprise Tech,Automated Storage Array,1127000,281750,845250,36,10.08,749,61.9,STRUCTURED_LEASE,Performing
EQF-2025-00855,23-02-2025,Manufacturing,CNC Milling Unit,7339000,733900,6605100,36,7,806,33.4,AUTO_APPROVE,Performing
EQF-2025-00856,23-02-2025,Manufacturing,CNC Milling Unit,6992000,1748000,5244000,60,10.25,671,83.5,REJECT,Default
EQF-2025-00857,23-02-2025,Manufacturing,Injection Molding Press,2797000,279700,2517300,60,9.03,662,85.4,REJECT,Default
EQF-2025-00858,23-02-2025,Construction,Bulldozer,7892000,1183800,6708200,48,7.17,606,83.4,REJECT,Default
EQF-2025-00859,23-02-2025,Construction,Tower Crane,9456000,2364000,7092000,48,8.67,744,56.5,STRUCTURED_LEASE,Performing
EQF-2025-00860,23-02-2025,Manufacturing,Industrial Robotic Arm,5986000,1496500,4489500,48,8.47,785,46.2,STRUCTURED_LEASE,Performing
EQF-2025-00861,23-02-2025,Logistics & Fleet,Electric Delivery Van,2380000,238000,2142000,48,10.63,642,86,REJECT,Performing
EQF-2025-00862,23-02-2025,Construction,Bulldozer,8077000,1211550,6865450,36,9.64,662,75.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00863,23-02-2025,Construction,Bulldozer,4289000,1072250,3216750,48,7.22,803,41.3,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-00864,23-02-2025,Healthcare,Surgical Robot,7501000,1500200,6000800,36,10.16,755,62.7,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00865,24-02-2025,Healthcare,Digital X-Ray System,6641000,664100,5976900,48,7,752,56.4,STRUCTURED_LEASE,Performing
EQF-2025-00866,24-02-2025,Construction,Bulldozer,7234000,1808500,5425500,24,7.81,736,41.4,STRUCTURED_LEASE,Performing
EQF-2025-00867,24-02-2025,Manufacturing,CNC Milling Unit,2258000,338700,1919300,48,9.52,696,60.2,STRUCTURED_LEASE,Performing
EQF-2025-00868,24-02-2025,Manufacturing,Injection Molding Press,8033000,1204950,6828050,48,8.56,608,88.6,REJECT,Default
EQF-2025-00869,24-02-2025,IT & Enterprise Tech,Automated Storage Array,2534000,380100,2153900,48,11.29,748,61.2,STRUCTURED_LEASE,Performing
EQF-2025-00870,24-02-2025,IT & Enterprise Tech,Automated Storage Array,1939000,290850,1648150,48,9.75,848,27.5,AUTO_APPROVE,Performing
EQF-2025-00871,24-02-2025,Healthcare,Surgical Robot,9462000,946200,8515800,48,10.44,729,54.5,STRUCTURED_LEASE,Performing
EQF-2025-00872,24-02-2025,Healthcare,Surgical Robot,7047000,1761750,5285250,48,10.5,635,83.6,REJECT,Performing
EQF-2025-00873,24-02-2025,Construction,Hydraulic Excavator,7047000,704700,6342300,36,8.84,696,65.4,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00874,24-02-2025,Healthcare,MRI Scanner,7834000,783400,7050600,48,7.9,771,50.6,STRUCTURED_LEASE,Performing
EQF-2025-00875,24-02-2025,Manufacturing,Injection Molding Press,2424000,363600,2060400,36,9.43,779,44.1,STRUCTURED_LEASE,Performing
EQF-2025-00876,24-02-2025,Manufacturing,Industrial Robotic Arm,3361000,672200,2688800,48,10.8,811,44,STRUCTURED_LEASE,Performing
EQF-2025-00877,24-02-2025,Logistics & Fleet,Forklift Fleet,2866000,429900,2436100,48,9.15,778,47.9,STRUCTURED_LEASE,Performing
EQF-2025-00878,24-02-2025,Logistics & Fleet,Forklift Fleet,1315000,263000,1052000,48,10.39,580,99,REJECT,60_Days_Past_Due
EQF-2025-00879,24-02-2025,Manufacturing,Injection Molding Press,6894000,689400,6204600,48,9.46,724,55.3,STRUCTURED_LEASE,Performing
EQF-2025-00880,24-02-2025,Manufacturing,Industrial Robotic Arm,5853000,877950,4975050,48,7.17,616,81.8,REJECT,Performing
EQF-2025-00881,25-02-2025,Manufacturing,Industrial Robotic Arm,5710000,856500,4853500,48,7.3,751,57.3,STRUCTURED_LEASE,Performing
EQF-2025-00882,25-02-2025,Logistics & Fleet,Electric Delivery Van,3275000,327500,2947500,36,11.84,757,55.5,STRUCTURED_LEASE,Performing
EQF-2025-00883,25-02-2025,Manufacturing,CNC Milling Unit,5632000,844800,4787200,60,7.75,656,78.5,REQUIRE_COLLATERAL,Performing
EQF-2025-00884,25-02-2025,Manufacturing,Industrial Robotic Arm,8043000,2010750,6032250,48,8.54,690,70.5,REQUIRE_COLLATERAL,Performing
EQF-2025-00885,25-02-2025,Logistics & Fleet,Heavy Duty Hauler,1233000,246600,986400,36,10.88,668,71.5,REQUIRE_COLLATERAL,Performing
EQF-2025-00886,25-02-2025,Manufacturing,CNC Milling Unit,1835000,367000,1468000,48,7.71,763,50,STRUCTURED_LEASE,Performing
EQF-2025-00887,25-02-2025,Logistics & Fleet,Electric Delivery Van,1928000,385600,1542400,48,8.47,704,58.7,STRUCTURED_LEASE,Performing
EQF-2025-00888,25-02-2025,Manufacturing,Industrial Robotic Arm,2671000,400650,2270350,60,9.18,668,80.7,REJECT,60_Days_Past_Due
EQF-2025-00889,25-02-2025,Manufacturing,Industrial Robotic Arm,2768000,692000,2076000,48,8.99,761,54.6,STRUCTURED_LEASE,Performing
EQF-2025-00890,25-02-2025,Manufacturing,CNC Milling Unit,6204000,930600,5273400,24,8.04,749,52.9,STRUCTURED_LEASE,Performing
EQF-2025-00891,25-02-2025,Logistics & Fleet,Forklift Fleet,2946000,589200,2356800,36,9.21,763,54.6,STRUCTURED_LEASE,60_Days_Past_Due
EQF-2025-00892,25-02-2025,IT & Enterprise Tech,Edge AI Compute Cluster,5957000,893550,5063450,48,10.52,609,96.5,REJECT,Performing
EQF-2025-00893,25-02-2025,Logistics & Fleet,Electric Delivery Van,2062000,412400,1649600,48,9.32,672,80.2,REJECT,60_Days_Past_Due
EQF-2025-00894,25-02-2025,Healthcare,Digital X-Ray System,7419000,741900,6677100,48,8.51,754,50.6,STRUCTURED_LEASE,Performing
EQF-2025-00895,25-02-2025,Logistics & Fleet,Heavy Duty Hauler,4940000,988000,3952000,36,10.92,601,92,REJECT,Default
EQF-2025-00896,25-02-2025,Manufacturing,CNC Milling Unit,7322000,732200,6589800,48,12.06,603,98.6,REJECT,60_Days_Past_Due
EQF-2025-00897,26-02-2025,Healthcare,Surgical Robot,9168000,916800,8251200,48,10.93,662,76.7,REQUIRE_COLLATERAL,Performing
EQF-2025-00898,26-02-2025,IT & Enterprise Tech,Edge AI Compute Cluster,3684000,368400,3315600,24,7.82,760,50.4,STRUCTURED_LEASE,Performing
EQF-2025-00899,26-02-2025,Manufacturing,CNC Milling Unit,7402000,1480400,5921600,36,7.85,710,58.3,STRUCTURED_LEASE,Performing
EQF-2025-00900,26-02-2025,Manufacturing,Injection Molding Press,4867000,1216750,3650250,36,10.16,742,60.1,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00901,26-02-2025,Manufacturing,Industrial Robotic Arm,2942000,588400,2353600,36,9.76,646,82.7,REJECT,60_Days_Past_Due
EQF-2025-00902,26-02-2025,Manufacturing,CNC Milling Unit,7299000,1094850,6204150,36,7.66,645,74.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00903,26-02-2025,Manufacturing,Industrial Robotic Arm,5264000,789600,4474400,24,9.93,800,49.1,STRUCTURED_LEASE,Performing
EQF-2025-00904,26-02-2025,Construction,Tower Crane,3801000,950250,2850750,60,9.65,737,76.2,REQUIRE_COLLATERAL,Performing
EQF-2025-00905,26-02-2025,Healthcare,MRI Scanner,9561000,2390250,7170750,36,11.72,640,82.9,REJECT,Performing
EQF-2025-00906,26-02-2025,IT & Enterprise Tech,Enterprise Server Rack,2949000,737250,2211750,36,8.85,581,94.2,REJECT,Default
EQF-2025-00907,26-02-2025,Logistics & Fleet,Heavy Duty Hauler,4532000,453200,4078800,36,11.58,618,99,REJECT,Default
EQF-2025-00908,26-02-2025,Healthcare,Digital X-Ray System,5387000,1346750,4040250,36,11.65,641,79.3,REQUIRE_COLLATERAL,Performing
EQF-2025-00909,26-02-2025,Healthcare,Digital X-Ray System,13627000,3406750,10220250,48,8.49,627,68.2,REQUIRE_COLLATERAL,Performing
EQF-2025-00910,26-02-2025,Healthcare,Surgical Robot,9634000,2408500,7225500,36,10.03,707,69.1,REQUIRE_COLLATERAL,Performing
EQF-2025-00911,26-02-2025,Construction,Tower Crane,5937000,1187400,4749600,48,9.18,753,54,STRUCTURED_LEASE,Performing
EQF-2025-00912,26-02-2025,Healthcare,MRI Scanner,5782000,867300,4914700,48,9.12,704,60.6,STRUCTURED_LEASE,Performing
EQF-2025-00913,27-02-2025,Construction,Tower Crane,8457000,1268550,7188450,36,9.87,680,66.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00914,27-02-2025,Healthcare,Surgical Robot,14195000,3548750,10646250,48,8.32,732,50.9,STRUCTURED_LEASE,Performing
EQF-2025-00915,27-02-2025,Construction,Bulldozer,5691000,853650,4837350,48,7.11,688,74.2,REQUIRE_COLLATERAL,Performing
EQF-2025-00916,27-02-2025,Healthcare,MRI Scanner,6657000,1331400,5325600,36,8.7,598,92.6,REJECT,Performing
EQF-2025-00917,27-02-2025,Healthcare,MRI Scanner,10104000,1515600,8588400,48,11.27,723,66,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00918,27-02-2025,IT & Enterprise Tech,Automated Storage Array,4940000,494000,4446000,48,9.2,735,59.2,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00919,27-02-2025,Logistics & Fleet,Forklift Fleet,1214000,242800,971200,48,9.47,788,49.9,STRUCTURED_LEASE,Performing
EQF-2025-00920,27-02-2025,Manufacturing,Injection Molding Press,5920000,888000,5032000,36,10.69,769,60.5,STRUCTURED_LEASE,Performing
EQF-2025-00921,27-02-2025,IT & Enterprise Tech,Enterprise Server Rack,3902000,585300,3316700,60,7.1,673,67.3,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00922,27-02-2025,Construction,Bulldozer,5204000,1040800,4163200,36,10.16,695,66.4,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00923,27-02-2025,IT & Enterprise Tech,Automated Storage Array,3147000,472050,2674950,36,12,712,73.8,REQUIRE_COLLATERAL,Performing
EQF-2025-00924,27-02-2025,Logistics & Fleet,Heavy Duty Hauler,2138000,320700,1817300,36,9.64,723,58.3,STRUCTURED_LEASE,Performing
EQF-2025-00925,27-02-2025,Healthcare,Digital X-Ray System,12689000,3172250,9516750,48,7,807,35.1,AUTO_APPROVE,Performing
EQF-2025-00926,27-02-2025,Manufacturing,Industrial Robotic Arm,5942000,594200,5347800,48,9.39,705,67.8,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00927,27-02-2025,Healthcare,Surgical Robot,9860000,1972000,7888000,36,10.42,676,63.1,STRUCTURED_LEASE,Performing
EQF-2025-00928,27-02-2025,Construction,Tower Crane,5836000,1459000,4377000,36,9.67,790,47.1,STRUCTURED_LEASE,Performing
EQF-2025-00929,28-02-2025,Construction,Tower Crane,4977000,746550,4230450,48,9.91,789,48.4,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00930,28-02-2025,Healthcare,Digital X-Ray System,13050000,2610000,10440000,60,10.09,768,61.4,STRUCTURED_LEASE,Performing
EQF-2025-00931,28-02-2025,Manufacturing,Industrial Robotic Arm,4660000,932000,3728000,36,8.1,605,79,REQUIRE_COLLATERAL,Performing
EQF-2025-00932,28-02-2025,Logistics & Fleet,Forklift Fleet,3106000,310600,2795400,48,8.29,715,64.6,STRUCTURED_LEASE,Performing
EQF-2025-00933,28-02-2025,IT & Enterprise Tech,Edge AI Compute Cluster,3508000,350800,3157200,36,8.95,694,65.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00934,28-02-2025,Construction,Tower Crane,6311000,1262200,5048800,48,10.09,738,55.3,STRUCTURED_LEASE,Performing
EQF-2025-00935,28-02-2025,Manufacturing,CNC Milling Unit,3293000,329300,2963700,48,7.72,653,70,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00936,28-02-2025,Healthcare,Surgical Robot,5324000,532400,4791600,36,12.58,763,63.8,STRUCTURED_LEASE,Performing
EQF-2025-00937,28-02-2025,Manufacturing,CNC Milling Unit,2190000,328500,1861500,48,7,733,60.3,STRUCTURED_LEASE,Performing
EQF-2025-00938,28-02-2025,IT & Enterprise Tech,Enterprise Server Rack,4739000,473900,4265100,60,7,766,43.2,STRUCTURED_LEASE,Performing
EQF-2025-00939,28-02-2025,Manufacturing,Injection Molding Press,3065000,306500,2758500,36,10.33,661,72.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00940,28-02-2025,Construction,Tower Crane,2973000,743250,2229750,36,10.2,727,61.9,STRUCTURED_LEASE,Performing
EQF-2025-00941,28-02-2025,Healthcare,MRI Scanner,12773000,1915950,10857050,36,9.39,761,53.7,STRUCTURED_LEASE,Performing
EQF-2025-00942,28-02-2025,Construction,Bulldozer,3810000,571500,3238500,36,10.51,550,99,REJECT,Performing
EQF-2025-00943,28-02-2025,Logistics & Fleet,Electric Delivery Van,3576000,715200,2860800,48,10.35,753,60.4,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00944,28-02-2025,Logistics & Fleet,Forklift Fleet,2487000,248700,2238300,36,9.5,686,66,REQUIRE_COLLATERAL,Performing
EQF-2025-00945,01-03-2025,Manufacturing,CNC Milling Unit,2385000,596250,1788750,48,9.9,708,68.3,REQUIRE_COLLATERAL,Performing
EQF-2025-00946,01-03-2025,Manufacturing,Industrial Robotic Arm,4401000,1100250,3300750,36,7,791,34.3,AUTO_APPROVE,Performing
EQF-2025-00947,01-03-2025,Manufacturing,Industrial Robotic Arm,1604000,240600,1363400,60,9.3,780,52,STRUCTURED_LEASE,Performing
EQF-2025-00948,01-03-2025,IT & Enterprise Tech,Automated Storage Array,5173000,517300,4655700,36,9.43,672,60.3,STRUCTURED_LEASE,Performing
EQF-2025-00949,01-03-2025,IT & Enterprise Tech,Edge AI Compute Cluster,3470000,867500,2602500,24,12.37,600,84.1,REJECT,Performing
EQF-2025-00950,01-03-2025,Construction,Hydraulic Excavator,3683000,736600,2946400,24,8.26,705,52.9,STRUCTURED_LEASE,Performing
EQF-2025-00951,01-03-2025,Construction,Hydraulic Excavator,4514000,451400,4062600,48,9.45,779,46.7,STRUCTURED_LEASE,Performing
EQF-2025-00952,01-03-2025,Logistics & Fleet,Heavy Duty Hauler,2902000,290200,2611800,36,11.64,795,52.2,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00953,01-03-2025,Manufacturing,Injection Molding Press,2822000,282200,2539800,24,10.34,573,83,REJECT,Default
EQF-2025-00954,01-03-2025,IT & Enterprise Tech,Edge AI Compute Cluster,2197000,549250,1647750,60,9.54,748,58.2,STRUCTURED_LEASE,Performing
EQF-2025-00955,01-03-2025,Healthcare,Digital X-Ray System,9878000,1481700,8396300,60,10.94,740,69.5,REQUIRE_COLLATERAL,Performing
EQF-2025-00956,01-03-2025,Healthcare,Digital X-Ray System,13159000,1973850,11185150,48,8.31,760,45.9,STRUCTURED_LEASE,Performing
EQF-2025-00957,01-03-2025,Construction,Hydraulic Excavator,5916000,1183200,4732800,36,12.09,710,74.5,REQUIRE_COLLATERAL,Performing
EQF-2025-00958,01-03-2025,Manufacturing,Industrial Robotic Arm,6519000,1629750,4889250,36,10.46,594,91,REJECT,Default
EQF-2025-00959,01-03-2025,Manufacturing,CNC Milling Unit,7637000,763700,6873300,48,7.06,680,70.8,REQUIRE_COLLATERAL,Performing
EQF-2025-00960,01-03-2025,Logistics & Fleet,Electric Delivery Van,2022000,404400,1617600,36,8.59,650,69,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-00961,02-03-2025,Manufacturing,CNC Milling Unit,7150000,1430000,5720000,36,7,642,68.2,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00962,02-03-2025,Construction,Tower Crane,8938000,1340700,7597300,36,10.69,760,53.4,STRUCTURED_LEASE,Performing
EQF-2025-00963,02-03-2025,Manufacturing,Injection Molding Press,3999000,399900,3599100,60,10.35,698,78.3,REQUIRE_COLLATERAL,Performing
EQF-2025-00964,02-03-2025,Healthcare,Surgical Robot,14885000,1488500,13396500,36,8.81,735,59.4,STRUCTURED_LEASE,Performing
EQF-2025-00965,02-03-2025,Healthcare,MRI Scanner,6888000,1722000,5166000,48,11.3,778,57.1,STRUCTURED_LEASE,Performing
EQF-2025-00966,02-03-2025,Healthcare,MRI Scanner,6803000,1700750,5102250,36,9.37,597,86,REJECT,Performing
EQF-2025-00967,02-03-2025,Logistics & Fleet,Electric Delivery Van,4135000,1033750,3101250,48,13.44,814,48,STRUCTURED_LEASE,Performing
EQF-2025-00968,02-03-2025,Healthcare,Digital X-Ray System,8781000,1756200,7024800,48,7.7,826,41.9,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00969,02-03-2025,Construction,Bulldozer,5312000,531200,4780800,36,10.46,594,88.4,REJECT,Performing
EQF-2025-00970,02-03-2025,Construction,Tower Crane,4019000,602850,3416150,36,8.9,755,43.6,STRUCTURED_LEASE,Performing
EQF-2025-00971,02-03-2025,Logistics & Fleet,Heavy Duty Hauler,4108000,821600,3286400,48,8.48,839,30.7,AUTO_APPROVE,Performing
EQF-2025-00972,02-03-2025,IT & Enterprise Tech,Enterprise Server Rack,4889000,977800,3911200,36,9.24,619,78.4,REQUIRE_COLLATERAL,Performing
EQF-2025-00973,02-03-2025,Logistics & Fleet,Heavy Duty Hauler,3353000,502950,2850050,48,10.05,633,82.5,REJECT,Default
EQF-2025-00974,02-03-2025,Manufacturing,CNC Milling Unit,8201000,1230150,6970850,48,9.59,762,54.5,STRUCTURED_LEASE,Performing
EQF-2025-00975,02-03-2025,Manufacturing,CNC Milling Unit,3727000,931750,2795250,48,10.52,739,55.1,STRUCTURED_LEASE,Performing
EQF-2025-00976,02-03-2025,Healthcare,Surgical Robot,6416000,962400,5453600,36,10.41,724,59,STRUCTURED_LEASE,Performing
EQF-2025-00977,03-03-2025,Construction,Bulldozer,8258000,1238700,7019300,36,11.68,693,69.2,REQUIRE_COLLATERAL,Performing
EQF-2025-00978,03-03-2025,Manufacturing,CNC Milling Unit,6809000,1021350,5787650,48,7.7,720,58.9,STRUCTURED_LEASE,Performing
EQF-2025-00979,03-03-2025,Construction,Tower Crane,4412000,661800,3750200,24,7.16,550,85.1,REJECT,Performing
EQF-2025-00980,03-03-2025,Construction,Hydraulic Excavator,3151000,787750,2363250,60,9.4,632,99,REJECT,60_Days_Past_Due
EQF-2025-00981,03-03-2025,Healthcare,Surgical Robot,12916000,2583200,10332800,60,8.31,702,67.1,REQUIRE_COLLATERAL,Performing
EQF-2025-00982,03-03-2025,Logistics & Fleet,Heavy Duty Hauler,4911000,491100,4419900,24,10.81,572,89.2,REJECT,Performing
EQF-2025-00983,03-03-2025,Manufacturing,Injection Molding Press,6013000,601300,5411700,24,7.9,700,52.1,STRUCTURED_LEASE,Performing
EQF-2025-00984,03-03-2025,Manufacturing,Injection Molding Press,3445000,689000,2756000,36,8.68,708,64.9,STRUCTURED_LEASE,Performing
EQF-2025-00985,03-03-2025,Logistics & Fleet,Heavy Duty Hauler,4987000,498700,4488300,60,9,662,69.9,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00986,03-03-2025,Construction,Hydraulic Excavator,10093000,1009300,9083700,36,12.15,665,69.3,REQUIRE_COLLATERAL,Performing
EQF-2025-00987,03-03-2025,Logistics & Fleet,Electric Delivery Van,3151000,630200,2520800,36,12.66,642,84.2,REJECT,Performing
EQF-2025-00988,03-03-2025,Healthcare,Surgical Robot,13079000,1307900,11771100,48,7.79,678,71.7,REQUIRE_COLLATERAL,Performing
EQF-2025-00989,03-03-2025,Manufacturing,Industrial Robotic Arm,7211000,721100,6489900,36,7,733,51.5,STRUCTURED_LEASE,Performing
EQF-2025-00990,03-03-2025,Logistics & Fleet,Heavy Duty Hauler,4752000,950400,3801600,36,8.64,737,64.8,STRUCTURED_LEASE,Performing
EQF-2025-00991,03-03-2025,Logistics & Fleet,Forklift Fleet,4396000,439600,3956400,36,9.44,776,45.2,STRUCTURED_LEASE,Performing
EQF-2025-00992,03-03-2025,Logistics & Fleet,Electric Delivery Van,3646000,546900,3099100,48,9.44,699,66.9,REQUIRE_COLLATERAL,Performing
EQF-2025-00993,04-03-2025,Healthcare,Digital X-Ray System,10702000,2140400,8561600,36,9.37,739,55.6,STRUCTURED_LEASE,Performing
EQF-2025-00994,04-03-2025,Construction,Tower Crane,6473000,1618250,4854750,48,10.72,615,89.9,REJECT,Performing
EQF-2025-00995,04-03-2025,Healthcare,MRI Scanner,10891000,1089100,9801900,60,8.9,723,64.9,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-00996,04-03-2025,Manufacturing,CNC Milling Unit,7067000,1766750,5300250,48,9.82,695,69.2,REQUIRE_COLLATERAL,30_Days_Past_Due
EQF-2025-00997,04-03-2025,IT & Enterprise Tech,Enterprise Server Rack,5839000,583900,5255100,48,10.47,742,54.7,STRUCTURED_LEASE,Performing
EQF-2025-00998,04-03-2025,Manufacturing,Injection Molding Press,4771000,715650,4055350,24,9.83,691,67.2,REQUIRE_COLLATERAL,Performing
EQF-2025-00999,04-03-2025,IT & Enterprise Tech,Enterprise Server Rack,3783000,756600,3026400,36,10.51,685,75.1,REQUIRE_COLLATERAL,Performing
EQF-2025-01000,04-03-2025,Healthcare,Surgical Robot,8893000,2223250,6669750,24,7,656,62.9,STRUCTURED_LEASE,Performing
EQF-2025-01001,04-03-2025,Manufacturing,Industrial Robotic Arm,6179000,1235800,4943200,48,9.67,775,52,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01002,04-03-2025,Construction,Tower Crane,7854000,1963500,5890500,36,9.84,670,79.8,REQUIRE_COLLATERAL,Performing
EQF-2025-01003,04-03-2025,IT & Enterprise Tech,Enterprise Server Rack,893000,89300,803700,36,9.25,831,31.6,AUTO_APPROVE,Performing
EQF-2025-01004,04-03-2025,Logistics & Fleet,Electric Delivery Van,3256000,488400,2767600,24,8.6,624,76.9,REQUIRE_COLLATERAL,Performing
EQF-2025-01005,04-03-2025,Logistics & Fleet,Heavy Duty Hauler,1536000,384000,1152000,36,10.19,786,47.8,STRUCTURED_LEASE,30_Days_Past_Due
EQF-2025-01006,04-03-2025,Logistics & Fleet,Forklift Fleet,1300000,325000,975000,48,9.68,568,99,REJECT,Performing
EQF-2025-01007,04-03-2025,Logistics & Fleet,Electric Delivery Van,4207000,631050,3575950,48,9.42,698,77.9,REQUIRE_COLLATERAL,60_Days_Past_Due
EQF-2025-01008,04-03-2025,Logistics & Fleet,Heavy Duty Hauler,2183000,327450,1855550,24,9.01,671,70.4,REQUIRE_COLLATERAL,Performing
EQF-2025-01009,05-03-2025,Manufacturing,Industrial Robotic Arm,3885000,582750,3302250,48,9.07,738,76.7,REQUIRE_COLLATERAL,Performing
EQF-2025-01010,05-03-2025,Construction,Tower Crane,3045000,456750,2588250,36,8.35,763,48.5,STRUCTURED_LEASE,Performing
EQF-2025-01011,05-03-2025,Manufacturing,CNC Milling Unit,2757000,413550,2343450,48,8.79,835,14.7,AUTO_APPROVE,Performing
EQF-2025-01012,05-03-2025,IT & Enterprise Tech,Edge AI Compute Cluster,4781000,956200,3824800,48,8.09,675,68.1,REQUIRE_COLLATERAL,Performing
EQF-2025-01013,05-03-2025,IT & Enterprise Tech,Edge AI Compute Cluster,3366000,336600,3029400,36,8.92,662,69.5,REQUIRE_COLLATERAL,Performing
EQF-2025-01014,05-03-2025,Manufacturing,Industrial Robotic Arm,7665000,766500,6898500,36,10.05,767,58.9,STRUCTURED_LEASE,Performing
EQF-2025-01015,05-03-2025,Logistics & Fleet,Electric Delivery Van,2710000,677500,2032500,48,10.73,701,69.9,REQUIRE_COLLATERAL,Performing
EQF-2025-01016,05-03-2025,IT & Enterprise Tech,Automated Storage Array,2197000,329550,1867450,60,9.42,668,85.4,REJECT,Default
