Client_ID,Client_Industry,Client_Credit_Score
CUST-04219,Logistics & Fleet,679
CUST-04220,Healthcare,697
CUST-04221,Healthcare,726
CUST-04222,Construction,760
CUST-04223,IT & Enterprise Tech,756
CUST-04224,Logistics & Fleet,739
CUST-04225,Construction,660
CUST-04226,Logistics & Fleet,698
CUST-04227,Healthcare,623
CUST-04228,Construction,773
CUST-04229,Construction,712
CUST-04230,Manufacturing,634
CUST-04231,Logistics & Fleet,850
CUST-04232,Construction,550
CUST-04233,Healthcare,705
CUST-04234,IT & Enterprise Tech,795
CUST-04235,Manufacturing,678
CUST-04236,Healthcare,720
CUST-04237,Manufacturing,741
CUST-04238,Logistics & Fleet,561
CUST-04239,Logistics & Fleet,639
CUST-04240,Healthcare,706
CUST-04241,Logistics & Fleet,704
CUST-04242,Healthcare,622
CUST-04243,Logistics & Fleet,708
CUST-04244,Construction,744
CUST-04245,Healthcare,793
CUST-04246,IT & Enterprise Tech,723
CUST-04247,Healthcare,650
CUST-04248,Manufacturing,747
CUST-04249,Construction,754
CUST-04250,IT & Enterprise Tech,699
CUST-04251,Healthcare,685
CUST-04252,Manufacturing,680
CUST-04253,Healthcare,750
CUST-04254,Construction,700
CUST-04255,Manufacturing,731
CUST-04256,Logistics & Fleet,661
CUST-04257,IT & Enterprise Tech,714
CUST-04258,Construction,638
CUST-04259,Healthcare,672
CUST-04260,Healthcare,713
CUST-04261,Manufacturing,661
CUST-04262,IT & Enterprise Tech,684
CUST-04263,Healthcare,759
CUST-04264,Healthcare,690
CUST-04265,Logistics & Fleet,686
CUST-04266,Healthcare,652
CUST-04267,Construction,676
CUST-04268,Manufacturing,709
CUST-04269,Logistics & Fleet,751
CUST-04270,IT & Enterprise Tech,610
CUST-04271,Construction,762
CUST-04272,IT & Enterprise Tech,685
CUST-04273,Manufacturing,703
CUST-04274,Construction,755
CUST-04275,Construction,850
CUST-04276,Construction,745
CUST-04277,Healthcare,678
CUST-04278,Healthcare,722
CUST-04279,Manufacturing,737
CUST-04280,Healthcare,618
CUST-04281,Manufacturing,639
CUST-04282,Logistics & Fleet,736
CUST-04283,Manufacturing,744
CUST-04284,Manufacturing,734
CUST-04285,Construction,752
CUST-04286,Construction,685
CUST-04287,IT & Enterprise Tech,780
CUST-04288,Construction,828
CUST-04289,Healthcare,668
CUST-04290,Logistics & Fleet,628
CUST-04291,Construction,705
CUST-04292,Manufacturing,767
CUST-04293,Construction,752
CUST-04294,IT & Enterprise Tech,719
CUST-04295,Healthcare,559
CUST-04296,Healthcare,664
CUST-04297,Manufacturing,781
CUST-04298,Manufacturing,596
CUST-04299,Healthcare,711
CUST-04300,Construction,672
CUST-04301,Manufacturing,752
CUST-04302,IT & Enterprise Tech,601
CUST-04303,Logistics & Fleet,690
CUST-04304,Construction,720
CUST-04305,Logistics & Fleet,687
CUST-04306,Manufacturing,749
CUST-04307,Construction,609
CUST-04308,Construction,637
CUST-04309,Logistics & Fleet,688
CUST-04310,Logistics & Fleet,731
CUST-04311,Healthcare,743
CUST-04312,IT & Enterprise Tech,721
CUST-04313,Manufacturing,650
CUST-04314,IT & Enterprise Tech,671
CUST-04315,IT & Enterprise Tech,781
CUST-04316,Manufacturing,841
CUST-04317,Logistics & Fleet,749
CUST-04318,Manufacturing,732
CUST-04319,Healthcare,635
CUST-04320,Construction,722
CUST-04321,Construction,600
CUST-04322,IT & Enterprise Tech,795
CUST-04323,Logistics & Fleet,746
CUST-04324,Construction,706
CUST-04325,Logistics & Fleet,634
CUST-04326,IT & Enterprise Tech,721
CUST-04327,Manufacturing,612
CUST-04328,IT & Enterprise Tech,689
CUST-04329,Manufacturing,736
CUST-04330,Logistics & Fleet,663
CUST-04331,Healthcare,707
CUST-04332,Manufacturing,850
CUST-04333,Healthcare,593
CUST-04334,Construction,659
CUST-04335,Healthcare,693
CUST-04336,Manufacturing,675
CUST-04337,Construction,739
CUST-04338,IT & Enterprise Tech,745
CUST-04339,Healthcare,712
CUST-04340,Manufacturing,718
CUST-04341,Healthcare,593
CUST-04342,Manufacturing,740
CUST-04343,Logistics & Fleet,722
CUST-04344,Logistics & Fleet,664
CUST-04345,Construction,815
CUST-04346,Healthcare,705
CUST-04347,Logistics & Fleet,724
CUST-04348,Construction,707
CUST-04349,Logistics & Fleet,602
CUST-04350,Construction,644
CUST-04351,Logistics & Fleet,692
CUST-04352,Construction,773
CUST-04353,Healthcare,680
CUST-04354,IT & Enterprise Tech,723
CUST-04355,Construction,739
CUST-04356,Construction,658
CUST-04357,Manufacturing,649
CUST-04358,Construction,665
CUST-04359,Construction,661
CUST-04360,Manufacturing,639
CUST-04361,Manufacturing,766
CUST-04362,Construction,748
CUST-04363,Logistics & Fleet,639
CUST-04364,Construction,720
CUST-04365,Manufacturing,689
CUST-04366,Logistics & Fleet,702
CUST-04367,Manufacturing,712
CUST-04368,Healthcare,613
CUST-04369,Manufacturing,580
CUST-04370,Manufacturing,711
CUST-04371,Manufacturing,684
CUST-04372,Healthcare,695
CUST-04373,Manufacturing,667
CUST-04374,Healthcare,709
CUST-04375,Construction,600
CUST-04376,Construction,711
CUST-04377,Healthcare,550
CUST-04378,Logistics & Fleet,661
CUST-04379,Manufacturing,678
CUST-04380,Construction,590
CUST-04381,Manufacturing,792
CUST-04382,Manufacturing,703
CUST-04383,Construction,660
CUST-04384,Construction,832
CUST-04385,IT & Enterprise Tech,724
CUST-04386,Construction,732
CUST-04387,IT & Enterprise Tech,694
CUST-04388,Manufacturing,673
CUST-04389,Manufacturing,722
CUST-04390,Manufacturing,550
CUST-04391,Manufacturing,587
CUST-04392,Construction,610
CUST-04393,Construction,553
CUST-04394,Manufacturing,738
CUST-04395,IT & Enterprise Tech,658
CUST-04396,Logistics & Fleet,783
CUST-04397,Healthcare,691
CUST-04398,Manufacturing,647
CUST-04399,Manufacturing,694
CUST-04400,Manufacturing,771
CUST-04401,Manufacturing,682
CUST-04402,Construction,780
CUST-04403,Manufacturing,770
CUST-04404,Healthcare,661
CUST-04405,IT & Enterprise Tech,667
CUST-04406,Logistics & Fleet,663
CUST-04407,IT & Enterprise Tech,620
CUST-04408,Manufacturing,602
CUST-04409,Healthcare,666
CUST-04410,Construction,550
CUST-04411,Manufacturing,625
CUST-04412,Manufacturing,729
CUST-04413,Logistics & Fleet,607
CUST-04414,Construction,781
CUST-04415,Healthcare,736
CUST-04416,Construction,817
CUST-04417,Healthcare,831
CUST-04418,Manufacturing,745
CUST-04419,Healthcare,658
CUST-04420,Manufacturing,589
CUST-04421,Manufacturing,601
CUST-04422,IT & Enterprise Tech,824
CUST-04423,Construction,600
CUST-04424,Logistics & Fleet,683
CUST-04425,Healthcare,775
CUST-04426,Healthcare,640
CUST-04427,Manufacturing,782
CUST-04428,Manufacturing,692
CUST-04429,Manufacturing,711
CUST-04430,Logistics & Fleet,678
CUST-04431,Logistics & Fleet,637
CUST-04432,Construction,742
CUST-04433,Construction,734
CUST-04434,IT & Enterprise Tech,745
CUST-04435,Manufacturing,763
CUST-04436,Healthcare,669
CUST-04437,Healthcare,734
CUST-04438,Logistics & Fleet,756
CUST-04439,IT & Enterprise Tech,724
CUST-04440,Manufacturing,670
CUST-04441,IT & Enterprise Tech,720
CUST-04442,Logistics & Fleet,567
CUST-04443,Manufacturing,722
CUST-04444,Healthcare,625
CUST-04445,Healthcare,698
CUST-04446,IT & Enterprise Tech,670
CUST-04447,Manufacturing,700
CUST-04448,Logistics & Fleet,596
CUST-04449,Healthcare,743
CUST-04450,Logistics & Fleet,756
CUST-04451,Healthcare,634
CUST-04452,Construction,609
CUST-04453,Logistics & Fleet,638
CUST-04454,Logistics & Fleet,746
CUST-04455,IT & Enterprise Tech,693
CUST-04456,Manufacturing,684
CUST-04457,Logistics & Fleet,688
CUST-04458,Manufacturing,654
CUST-04459,Healthcare,719
CUST-04460,Construction,796
CUST-04461,Healthcare,639
CUST-04462,Construction,738
CUST-04463,IT & Enterprise Tech,694
CUST-04464,Manufacturing,693
CUST-04465,Logistics & Fleet,787
CUST-04466,Healthcare,762
CUST-04467,Manufacturing,698
CUST-04468,Manufacturing,758
CUST-04469,IT & Enterprise Tech,586
CUST-04470,IT & Enterprise Tech,555
CUST-04471,IT & Enterprise Tech,652
CUST-04472,IT & Enterprise Tech,632
CUST-04473,Manufacturing,682
CUST-04474,Healthcare,771
CUST-04475,Logistics & Fleet,684
CUST-04476,Construction,758
CUST-04477,Healthcare,757
CUST-04478,Healthcare,584
CUST-04479,Construction,744
CUST-04480,Construction,774
CUST-04481,Manufacturing,779
CUST-04482,Construction,692
CUST-04483,Construction,705
CUST-04484,Construction,709
CUST-04485,Manufacturing,695
CUST-04486,Logistics & Fleet,633
CUST-04487,Manufacturing,648
CUST-04488,Healthcare,740
CUST-04489,Logistics & Fleet,691
CUST-04490,Construction,708
CUST-04491,Healthcare,772
CUST-04492,Logistics & Fleet,706
CUST-04493,Construction,627
CUST-04494,Logistics & Fleet,844
CUST-04495,Logistics & Fleet,682
CUST-04496,Construction,678
CUST-04497,Construction,720
CUST-04498,Manufacturing,692
CUST-04499,Healthcare,697
CUST-04500,Healthcare,664
CUST-04501,Construction,764
CUST-04502,Construction,774
CUST-04503,Healthcare,819
CUST-04504,Manufacturing,829
CUST-04505,Construction,573
CUST-04506,Healthcare,741
CUST-04507,Logistics & Fleet,624
CUST-04508,Manufacturing,785
CUST-04509,Construction,722
CUST-04510,IT & Enterprise Tech,654
CUST-04511,Manufacturing,627
CUST-04512,Construction,659
CUST-04513,Manufacturing,649
CUST-04514,Construction,788
CUST-04515,Construction,706
CUST-04516,Healthcare,636
CUST-04517,Construction,729
CUST-04518,IT & Enterprise Tech,728
CUST-04519,Manufacturing,693
CUST-04520,Manufacturing,783
CUST-04521,IT & Enterprise Tech,740
CUST-04522,Construction,735
CUST-04523,IT & Enterprise Tech,583
CUST-04524,Construction,681
CUST-04525,Logistics & Fleet,746
CUST-04526,Healthcare,728
CUST-04527,Logistics & Fleet,709
CUST-04528,IT & Enterprise Tech,749
CUST-04529,Construction,733
CUST-04530,Manufacturing,757
CUST-04531,Healthcare,730
CUST-04532,Manufacturing,754
CUST-04533,Manufacturing,750
CUST-04534,Healthcare,704
CUST-04535,Construction,707
CUST-04536,Construction,715
CUST-04537,Healthcare,629
CUST-04538,Construction,609
CUST-04539,Manufacturing,742
CUST-04540,Manufacturing,746
CUST-04541,Manufacturing,708
CUST-04542,Construction,733
CUST-04543,Manufacturing,752
CUST-04544,Healthcare,738
CUST-04545,Healthcare,746
CUST-04546,Logistics & Fleet,625
CUST-04547,Manufacturing,816
CUST-04548,Construction,731
CUST-04549,Logistics & Fleet,770
CUST-04550,Logistics & Fleet,747
CUST-04551,IT & Enterprise Tech,642
CUST-04552,Manufacturing,665
CUST-04553,Manufacturing,675
CUST-04554,IT & Enterprise Tech,784
CUST-04555,Construction,647
CUST-04556,Construction,628
CUST-04557,Logistics & Fleet,737
CUST-04558,Logistics & Fleet,823
CUST-04559,IT & Enterprise Tech,655
CUST-04560,IT & Enterprise Tech,803
CUST-04561,Logistics & Fleet,758
CUST-04562,Healthcare,682
CUST-04563,IT & Enterprise Tech,624
CUST-04564,Manufacturing,688
CUST-04565,Manufacturing,658
CUST-04566,IT & Enterprise Tech,788
CUST-04567,Healthcare,707
CUST-04568,Manufacturing,741
CUST-04569,Manufacturing,741
CUST-04570,IT & Enterprise Tech,668
CUST-04571,Construction,714
CUST-04572,Logistics & Fleet,775
CUST-04573,Manufacturing,705
CUST-04574,Logistics & Fleet,692
CUST-04575,Logistics & Fleet,754
CUST-04576,Healthcare,625
CUST-04577,Healthcare,566
CUST-04578,Manufacturing,728
CUST-04579,IT & Enterprise Tech,776
CUST-04580,Construction,827
CUST-04581,IT & Enterprise Tech,722
CUST-04582,Healthcare,763
CUST-04583,Logistics & Fleet,795
CUST-04584,Logistics & Fleet,712
CUST-04585,Logistics & Fleet,668
CUST-04586,IT & Enterprise Tech,661
CUST-04587,Healthcare,690
CUST-04588,Manufacturing,804
CUST-04589,Logistics & Fleet,770
CUST-04590,Logistics & Fleet,695
CUST-04591,Construction,790
CUST-04592,Manufacturing,739
CUST-04593,Construction,695
CUST-04594,Healthcare,721
CUST-04595,Healthcare,736
CUST-04596,Construction,718
CUST-04597,Logistics & Fleet,823
CUST-04598,Manufacturing,700
CUST-04599,Healthcare,620
CUST-04600,Healthcare,730
CUST-04601,Manufacturing,691
CUST-04602,Logistics & Fleet,622
CUST-04603,IT & Enterprise Tech,753
CUST-04604,Healthcare,550
CUST-04605,Logistics & Fleet,728
CUST-04606,IT & Enterprise Tech,555
CUST-04607,Logistics & Fleet,710
CUST-04608,Manufacturing,745
CUST-04609,IT & Enterprise Tech,757
CUST-04610,Healthcare,762
CUST-04611,Healthcare,641
CUST-04612,Manufacturing,722
CUST-04613,Construction,664
CUST-04614,Manufacturing,660
CUST-04615,Manufacturing,702
CUST-04616,Healthcare,682
CUST-04617,Logistics & Fleet,642
CUST-04618,IT & Enterprise Tech,730
CUST-04619,Healthcare,745
CUST-04620,IT & Enterprise Tech,654
CUST-04621,IT & Enterprise Tech,698
CUST-04622,Logistics & Fleet,699
CUST-04623,Manufacturing,700
CUST-04624,Logistics & Fleet,706
CUST-04625,IT & Enterprise Tech,728
CUST-04626,Logistics & Fleet,785
CUST-04627,Healthcare,718
CUST-04628,Construction,676
CUST-04629,Construction,709
CUST-04630,Construction,640
CUST-04631,Manufacturing,651
CUST-04632,Healthcare,738
CUST-04633,Logistics & Fleet,550
CUST-04634,IT & Enterprise Tech,695
CUST-04635,Manufacturing,770
CUST-04636,IT & Enterprise Tech,736
CUST-04637,Healthcare,765
CUST-04638,Logistics & Fleet,731
CUST-04639,Logistics & Fleet,839
CUST-04640,Logistics & Fleet,629
CUST-04641,IT & Enterprise Tech,717
CUST-04642,Healthcare,757
CUST-04643,IT & Enterprise Tech,682
CUST-04644,Manufacturing,786
CUST-04645,Logistics & Fleet,749
CUST-04646,Logistics & Fleet,613
CUST-04647,Logistics & Fleet,733
CUST-04648,Healthcare,749
CUST-04649,IT & Enterprise Tech,816
CUST-04650,Manufacturing,698
CUST-04651,Manufacturing,746
CUST-04652,Logistics & Fleet,726
CUST-04653,Construction,673
CUST-04654,Logistics & Fleet,687
CUST-04655,Healthcare,567
CUST-04656,Manufacturing,679
CUST-04657,Logistics & Fleet,812
CUST-04658,Construction,698
CUST-04659,Manufacturing,764
CUST-04660,Logistics & Fleet,724
CUST-04661,Construction,737
CUST-04662,Construction,839
CUST-04663,Construction,683
CUST-04664,Logistics & Fleet,682
CUST-04665,Logistics & Fleet,780
CUST-04666,Logistics & Fleet,704
CUST-04667,Manufacturing,692
CUST-04668,Logistics & Fleet,771
CUST-04669,Logistics & Fleet,726
CUST-04670,Logistics & Fleet,700
CUST-04671,Healthcare,687
CUST-04672,IT & Enterprise Tech,655
CUST-04673,Logistics & Fleet,609
CUST-04674,Manufacturing,782
CUST-04675,Healthcare,682
CUST-04676,IT & Enterprise Tech,599
CUST-04677,Manufacturing,825
CUST-04678,IT & Enterprise Tech,715
CUST-04679,Logistics & Fleet,711
CUST-04680,Construction,606
CUST-04681,Healthcare,747
CUST-04682,Manufacturing,675
CUST-04683,IT & Enterprise Tech,675
CUST-04684,Healthcare,736
CUST-04685,Logistics & Fleet,717
CUST-04686,Healthcare,646
CUST-04687,Manufacturing,617
CUST-04688,Manufacturing,720
CUST-04689,Construction,715
CUST-04690,IT & Enterprise Tech,850
CUST-04691,Healthcare,563
CUST-04692,Healthcare,719
CUST-04693,Healthcare,604
CUST-04694,Construction,683
CUST-04695,Healthcare,682
CUST-04696,IT & Enterprise Tech,745
CUST-04697,Construction,747
CUST-04698,Construction,798
CUST-04699,Manufacturing,726
CUST-04700,IT & Enterprise Tech,774
CUST-04701,Manufacturing,799
CUST-04702,Manufacturing,726
CUST-04703,Logistics & Fleet,786
CUST-04704,Construction,723
CUST-04705,Healthcare,709
CUST-04706,Healthcare,668
CUST-04707,Logistics & Fleet,734
CUST-04708,Manufacturing,732
CUST-04709,Logistics & Fleet,733
CUST-04710,Construction,784
CUST-04711,Healthcare,768
CUST-04712,Construction,614
CUST-04713,Healthcare,615
CUST-04714,Logistics & Fleet,718
CUST-04715,Construction,646
CUST-04716,Healthcare,703
CUST-04717,Construction,650
CUST-04718,IT & Enterprise Tech,716
CUST-04719,Healthcare,643
CUST-04720,IT & Enterprise Tech,736
CUST-04721,Healthcare,640
CUST-04722,Manufacturing,718
CUST-04723,Manufacturing,600
CUST-04724,Healthcare,636
CUST-04725,Manufacturing,755
CUST-04726,Manufacturing,793
CUST-04727,IT & Enterprise Tech,769
CUST-04728,Logistics & Fleet,759
CUST-04729,Logistics & Fleet,806
CUST-04730,Manufacturing,772
CUST-04731,Manufacturing,610
CUST-04732,Manufacturing,771
CUST-04733,Logistics & Fleet,770
CUST-04734,IT & Enterprise Tech,588
CUST-04735,Healthcare,666
CUST-04736,Manufacturing,812
CUST-04737,Construction,701
CUST-04738,Healthcare,635
CUST-04739,Healthcare,766
CUST-04740,Construction,692
CUST-04741,Logistics & Fleet,684
CUST-04742,Manufacturing,766
CUST-04743,Manufacturing,736
CUST-04744,IT & Enterprise Tech,702
CUST-04745,Manufacturing,731
CUST-04746,Manufacturing,698
CUST-04747,Manufacturing,769
CUST-04748,Manufacturing,617
CUST-04749,Healthcare,697
CUST-04750,Logistics & Fleet,683
CUST-04751,Healthcare,729
CUST-04752,Healthcare,636
CUST-04753,Logistics & Fleet,807
CUST-04754,Construction,661
CUST-04755,IT & Enterprise Tech,778
CUST-04756,IT & Enterprise Tech,749
CUST-04757,Manufacturing,723
CUST-04758,Logistics & Fleet,726
CUST-04759,Construction,589
CUST-04760,IT & Enterprise Tech,677
CUST-04761,Construction,850
CUST-04762,IT & Enterprise Tech,723
CUST-04763,Logistics & Fleet,736
CUST-04764,Manufacturing,585
CUST-04765,Construction,694
CUST-04766,IT & Enterprise Tech,686
CUST-04767,IT & Enterprise Tech,661
CUST-04768,Manufacturing,747
CUST-04769,Logistics & Fleet,682
CUST-04770,Healthcare,662
CUST-04771,Manufacturing,614
CUST-04772,Healthcare,638
CUST-04773,Manufacturing,646
CUST-04774,Logistics & Fleet,687
CUST-04775,Healthcare,677
CUST-04776,Logistics & Fleet,669
CUST-04777,Manufacturing,600
CUST-04778,Healthcare,644
CUST-04779,Manufacturing,718
CUST-04780,Manufacturing,804
CUST-04781,Manufacturing,814
CUST-04782,Manufacturing,839
CUST-04783,Construction,727
CUST-04784,Healthcare,706
CUST-04785,Healthcare,751
CUST-04786,Healthcare,686
CUST-04787,IT & Enterprise Tech,762
CUST-04788,IT & Enterprise Tech,699
CUST-04789,Construction,727
CUST-04790,Healthcare,662
CUST-04791,Manufacturing,772
CUST-04792,IT & Enterprise Tech,645
CUST-04793,Manufacturing,668
CUST-04794,Healthcare,688
CUST-04795,Healthcare,655
CUST-04796,Healthcare,746
CUST-04797,Manufacturing,718
CUST-04798,Logistics & Fleet,646
CUST-04799,Manufacturing,676
CUST-04800,Construction,719
CUST-04801,Manufacturing,723
CUST-04802,Manufacturing,647
CUST-04803,IT & Enterprise Tech,711
CUST-04804,Manufacturing,750
CUST-04805,Logistics & Fleet,690
CUST-04806,Construction,643
CUST-04807,Manufacturing,796
CUST-04808,IT & Enterprise Tech,750
CUST-04809,Manufacturing,683
CUST-04810,IT & Enterprise Tech,716
CUST-04811,Manufacturing,686
CUST-04812,IT & Enterprise Tech,645
CUST-04813,Manufacturing,754
CUST-04814,Construction,818
CUST-04815,Logistics & Fleet,768
CUST-04816,IT & Enterprise Tech,725
CUST-04817,IT & Enterprise Tech,689
CUST-04818,Logistics & Fleet,550
CUST-04819,IT & Enterprise Tech,812
CUST-04820,Manufacturing,666
CUST-04821,Healthcare,764
CUST-04822,Healthcare,771
CUST-04823,Healthcare,769
CUST-04824,Healthcare,619
CUST-04825,Construction,773
CUST-04826,Manufacturing,679
CUST-04827,Logistics & Fleet,704
CUST-04828,Manufacturing,702
CUST-04829,Healthcare,669
CUST-04830,Construction,690
CUST-04831,Logistics & Fleet,719
CUST-04832,Logistics & Fleet,648
CUST-04833,Construction,603
CUST-04834,Manufacturing,768
CUST-04835,Construction,728
CUST-04836,Manufacturing,588
CUST-04837,Healthcare,736
CUST-04838,Healthcare,698
CUST-04839,Manufacturing,625
CUST-04840,Healthcare,674
CUST-04841,IT & Enterprise Tech,734
CUST-04842,IT & Enterprise Tech,645
CUST-04843,Healthcare,643
CUST-04844,Manufacturing,673
CUST-04845,Manufacturing,648
CUST-04846,Healthcare,638
CUST-04847,IT & Enterprise Tech,637
CUST-04848,Manufacturing,738
CUST-04849,Logistics & Fleet,651
CUST-04850,Manufacturing,780
CUST-04851,IT & Enterprise Tech,850
CUST-04852,Healthcare,699
CUST-04853,Logistics & Fleet,841
CUST-04854,Healthcare,745
CUST-04855,Construction,720
CUST-04856,Manufacturing,705
CUST-04857,Manufacturing,582
CUST-04858,IT & Enterprise Tech,680
CUST-04859,IT & Enterprise Tech,636
CUST-04860,IT & Enterprise Tech,766
CUST-04861,Construction,821
CUST-04862,Logistics & Fleet,723
CUST-04863,Manufacturing,726
CUST-04864,Healthcare,772
CUST-04865,Healthcare,717
CUST-04866,Construction,788
CUST-04867,Healthcare,850
CUST-04868,Manufacturing,803
CUST-04869,Construction,669
CUST-04870,Logistics & Fleet,764
CUST-04871,Healthcare,666
CUST-04872,Manufacturing,695
CUST-04873,Manufacturing,816
CUST-04874,Manufacturing,645
CUST-04875,Healthcare,684
CUST-04876,Construction,784
CUST-04877,Construction,654
CUST-04878,Logistics & Fleet,585
CUST-04879,Healthcare,613
CUST-04880,Logistics & Fleet,670
CUST-04881,Manufacturing,707
CUST-04882,Construction,690
CUST-04883,Logistics & Fleet,676
CUST-04884,Manufacturing,714
CUST-04885,Manufacturing,677
CUST-04886,IT & Enterprise Tech,664
CUST-04887,Healthcare,724
CUST-04888,Logistics & Fleet,717
CUST-04889,Manufacturing,776
CUST-04890,Logistics & Fleet,841
CUST-04891,Healthcare,572
CUST-04892,Manufacturing,743
CUST-04893,Construction,720
CUST-04894,Manufacturing,793
CUST-04895,Healthcare,677
CUST-04896,Manufacturing,685
CUST-04897,Manufacturing,626
CUST-04898,Healthcare,776
CUST-04899,Manufacturing,718
CUST-04900,IT & Enterprise Tech,783
CUST-04901,Manufacturing,681
CUST-04902,Construction,666
CUST-04903,Manufacturing,757
CUST-04904,Healthcare,687
CUST-04905,IT & Enterprise Tech,751
CUST-04906,Manufacturing,743
CUST-04907,IT & Enterprise Tech,716
CUST-04908,Manufacturing,670
CUST-04909,Logistics & Fleet,733
CUST-04910,Construction,660
CUST-04911,IT & Enterprise Tech,716
CUST-04912,Construction,819
CUST-04913,Construction,790
CUST-04914,Manufacturing,676
CUST-04915,Manufacturing,727
CUST-04916,IT & Enterprise Tech,675
CUST-04917,Healthcare,728
CUST-04918,Healthcare,650
CUST-04919,Logistics & Fleet,667
CUST-04920,Healthcare,831
CUST-04921,IT & Enterprise Tech,718
CUST-04922,Logistics & Fleet,680
CUST-04923,Construction,571
CUST-04924,IT & Enterprise Tech,720
CUST-04925,Manufacturing,850
CUST-04926,Healthcare,672
CUST-04927,Construction,685
CUST-04928,Manufacturing,713
CUST-04929,Logistics & Fleet,668
CUST-04930,IT & Enterprise Tech,850
CUST-04931,Healthcare,773
CUST-04932,Healthcare,755
CUST-04933,IT & Enterprise Tech,847
CUST-04934,Healthcare,820
CUST-04935,Construction,715
CUST-04936,Healthcare,691
CUST-04937,IT & Enterprise Tech,691
CUST-04938,Construction,674
CUST-04939,Logistics & Fleet,695
CUST-04940,Logistics & Fleet,676
CUST-04941,Healthcare,636
CUST-04942,Healthcare,552
CUST-04943,Logistics & Fleet,777
CUST-04944,Healthcare,550
CUST-04945,Logistics & Fleet,733
CUST-04946,IT & Enterprise Tech,772
CUST-04947,Construction,738
CUST-04948,Logistics & Fleet,700
CUST-04949,Logistics & Fleet,724
CUST-04950,Logistics & Fleet,681
CUST-04951,Healthcare,703
CUST-04952,Manufacturing,689
CUST-04953,Healthcare,665
CUST-04954,Logistics & Fleet,787
CUST-04955,Construction,766
CUST-04956,Logistics & Fleet,700
CUST-04957,Healthcare,713
CUST-04958,Construction,661
CUST-04959,Manufacturing,733
CUST-04960,Logistics & Fleet,703
CUST-04961,Construction,688
CUST-04962,Manufacturing,726
CUST-04963,Healthcare,715
CUST-04964,Logistics & Fleet,654
CUST-04965,Construction,768
CUST-04966,Manufacturing,774
CUST-04967,IT & Enterprise Tech,665
CUST-04968,Logistics & Fleet,850
CUST-04969,IT & Enterprise Tech,648
CUST-04970,Healthcare,750
CUST-04971,Construction,746
CUST-04972,IT & Enterprise Tech,756
CUST-04973,Construction,821
CUST-04974,Logistics & Fleet,692
CUST-04975,Healthcare,712
CUST-04976,Healthcare,737
CUST-04977,Manufacturing,600
CUST-04978,Manufacturing,718
CUST-04979,Manufacturing,736
CUST-04980,Manufacturing,663
CUST-04981,IT & Enterprise Tech,850
CUST-04982,Manufacturing,727
CUST-04983,Logistics & Fleet,662
CUST-04984,Logistics & Fleet,672
CUST-04985,Construction,658
CUST-04986,Manufacturing,660
CUST-04987,Logistics & Fleet,731
CUST-04988,Construction,737
CUST-04989,Logistics & Fleet,739
CUST-04990,Logistics & Fleet,754
CUST-04991,IT & Enterprise Tech,737
CUST-04992,Construction,850
CUST-04993,Healthcare,768
CUST-04994,Construction,642
CUST-04995,Manufacturing,712
CUST-04996,IT & Enterprise Tech,636
CUST-04997,Manufacturing,711
CUST-04998,Healthcare,618
CUST-04999,Logistics & Fleet,694
CUST-05000,Construction,702
